0.8743346913501766,0.2711503016099206,0.9694451631100285,0.8561273282072861,0.3747433210115769,0.8943455658086386,0.41492498311523196,0.0,0.8297720175414999,0.746619956390985
0.5412341390390496,0.947531927399762,0.46782389700413846,0.09229697140014742,0.48250717318616365,0.7474676050994746,0.43410926180441045,0.0,0.2180860361414002,0.3506619910775177
0.1763901559603676,0.48448543049765824,0.23843911250098881,0.1362357181063567,0.49835316509808747,0.6883738987319181,0.5072165719978057,1.0,0.05227500912197891,0.23766133437850523
0.043171637278613506,0.7550966355895223,0.9251796214799177,0.8012574798516274,0.6694857050389147,0.5594988101606226,0.640840714853812,0.0,0.8250907782967655,0.8147665067907364
0.08413608947916651,0.0585678769187572,0.3151649689387956,0.005913501864032389,0.3931622164166577,0.517425075670624,0.45825375872704877,0.0,0.0842154828513394,0.160639723684469
0.057162363484046796,0.8680082528138469,0.236068054133057,0.0592564396349024,0.6280686229423837,0.28339603103108923,0.5866229290202285,1.0,0.05482285935804976,0.28593102557187283
0.1818777717752771,0.6065849741769922,0.951962091734148,0.7831619486729229,0.1622689778547053,0.5787215840471527,0.16428064206496984,1.0,0.851011644630468,0.9071172923683515
0.317133454754671,0.08605318039833332,0.44369003963494874,0.055539633044872805,0.5634372844926716,0.1354468417151078,0.6190940475510032,0.0,0.16776844832122884,0.19237750268430975
0.03729582504471768,0.4311112085334381,0.4290564364629707,0.06286193005136692,0.663992187399089,0.46821160173247933,0.6753298626509072,0.0,0.1675269599836341,0.24587901634275755
0.2606138034970214,0.8785140919239556,0.09794215201747479,0.01830166512353787,0.3750188425953991,0.36432065004784975,0.33746788578648923,0.0,0.009470326258795958,0.241327059686958
0.43312510596786846,0.672092349389529,0.21120661732674714,0.1555453871679403,0.6869723713675944,0.628396434372618,0.6674989560237057,1.0,0.04242525697304589,0.3007120785658495
0.9475620097191798,0.21526471124716018,0.7567932000285789,0.7689264864786316,0.9688048913294356,0.6911143234846071,1.0,0.0,0.5003533167667885,0.546255934178584
0.6717648281556281,0.4848125050623153,0.6836856115360372,0.9069905616511174,0.6091727494533359,0.6910729548389802,0.613535398972326,1.0,0.42946634006848894,0.5449060729058092
0.7024919897585522,0.5735054275619156,0.14064867117150912,0.11695993829509466,0.4005887273453377,0.4449172770859211,0.4002832973977557,1.0,0.018500012198390814,0.1795744548114348
0.9654958125762733,0.42911828721037626,0.43494227433182225,0.12020155640219621,0.4090465033927768,0.6140973499026297,0.42795915671396756,1.0,0.17209004808177097,0.30973838768697015
0.4758558046056347,0.9875965081312392,0.9985820147312021,0.7501747257770419,0.5115826111856343,0.36660854477064975,0.4573331169308159,0.0,0.9999999999999999,0.9771347168277495
0.17236377477576403,0.869968008971143,0.4145002768017011,0.021877531012574947,0.2752273069227975,0.4217705714189639,0.24161675684270456,1.0,0.16898534119594866,0.36654974771679555
0.7237734320252878,0.3262633286949459,0.15174244032470588,0.07186606488654212,0.36809771947870606,0.375419336059017,0.40139768530842845,0.0,0.020575539397742038,0.16352990734466433
0.4470516049543672,0.8136404965262525,0.40302888112126584,0.14365093122406297,0.47828249775136955,0.2786595079670502,0.44519434191707674,0.0,0.15823210369209606,0.3252788151525629
0.7333433078203417,0.5570510433010814,0.10400779436806791,0.08551608268322769,0.4822512531021643,0.7508628901893795,0.4821140725625632,0.0,0.010094116315316981,0.13485185060168253
0.04318412199018323,0.5629710854179404,0.13677157557065298,0.15171562730857463,0.45794831074333375,0.8321489135178806,0.45736321803680813,1.0,0.017462116203333933,0.2525280508497199
0.858694135422524,0.568165230596648,0.47502081426280673,0.16492482662566105,0.390792033071675,0.3206553715229232,0.39247032992417896,0.0,0.21050923784373998,0.2925148248495343
0.8488414235843951,0.7500650597505238,0.7575114665561489,0.8672048443360683,0.6449124529609391,0.3406340578007101,0.6163859652898895,0.0,0.5526865513664062,0.6550859569526705
0.04617553863588625,0.28988568892783384,0.5711154136795473,0.6877986121529442,0.26751782921094813,0.5301085799772098,0.3063277008332772,0.0,0.28906277271851233,0.37920383205793656
0.40874837683549137,0.6426566240210327,0.04274288642097664,0.058023755562108315,0.44031054922536406,0.5980446945096767,0.43019517336517055,0.0,0.0017380136648037503,0.15450033043410605
0.675709935809164,0.4542827844316655,0.1252185506223327,0.04310300614565116,0.6830848316951932,0.7271375060010568,0.6911846507663562,0.0,0.014353671242853028,0.17952202982409865
0.45632351956211975,0.431136380043867,0.7679701731107017,0.8462079944482952,0.45658139767989203,0.4671735334432492,0.4722064713296876,1.0,0.5365561818690382,0.6222814614002344
0.2304614592984192,0.9730152704228594,0.3404164694934769,0.055568739119716604,0.5805736060936826,0.5676433905811782,0.5274084763441156,1.0,0.11599585369507603,0.3457270373132812
0.16702511345579052,0.5984977610561764,0.932560333895609,0.7365864118448064,0.6119457058935702,0.41094012820818326,0.6048212857613287,0.0,0.8155042424109825,0.7232894577646214
0.42950531477100434,0.8900440793566089,0.2861060030139593,0.16578138802846076,0.031653302171479325,0.2799620652556081,0.0013476804811145549,1.0,0.08081161603222764,0.33302097483716875
0.7808611968585191,0.30513658785889675,0.28253639549629295,0.05095224848293206,0.3541414126884028,0.33000261214642324,0.38895719778230564,0.0,0.07098577130496941,0.1442850056128175
0.9682241011893102,0.8509998802252294,0.613075661549643,0.8597395581737142,0.1983687245644825,0.6160216238069562,0.16980707516400262,0.0,0.36840256018982076,0.49095192168857965
0.8582671037554992,0.33043691219120763,0.38771943623161065,0.056658757986109365,0.5676348665932829,0.4289107165505386,0.5934515126703941,0.0,0.13427661495226262,0.16540156758945035
0.6081936208234839,0.10328341944204311,0.5138873243848894,0.8140301661142064,0.6412663636538176,0.5882228177974582,0.692668861565767,1.0,0.22579563203420372,0.3895193282699267
0.08709290036110806,0.9531649382629697,0.18911093958332614,0.13647184289839664,0.6479178833305905,0.38269400765954154,0.5955300261695227,0.0,0.0357033951467397,0.22353888753612017
0.906783454391092,0.7516020775980445,0.718664206515231,0.7729872029518041,0.2742275300861272,0.41079231068957056,0.25418149316543914,0.0,0.4975968776074374,0.5200139809133649
0.9412202975148537,0.5601153095287419,0.9306531452597269,0.6816071062716937,0.4555115248815427,0.3900855664906049,0.45684315191938296,0.0,0.8066067809118421,0.7636248789718169
0.45251911023465,0.20912039157265916,0.790740680146785,0.77707552418925,0.3378210642234585,0.6357397728108136,0.38376335205911305,0.0,0.5455964359766668,0.6063422273566891
0.8679467600300239,0.6183655211855283,0.7297161581134599,0.8263717683949254,0.38345888672458717,0.9478742175431583,0.3786253984183445,0.0,0.5011366843171358,0.6153963134585672
0.20698093843176502,0.26987370784912557,0.8786130068616675,0.9234080840103451,0.3535674035459957,0.8761717638754911,0.39344172107017883,1.0,0.6814218020443447,0.6521482905906842
